ts,stage,reason,price,extra
2025-11-08T11:13:15.453865,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102975.0000,
2025-11-08T11:13:15.454856,range,range_blocked:15m_ema_dist_gt_0.003,102975.0000,
2025-11-08T11:13:17.557293,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103006.4000,
2025-11-08T11:13:17.561234,range,range_blocked:15m_ema_dist_gt_0.003,103006.4000,
2025-11-08T11:13:19.655023,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102975.0000,
2025-11-08T11:13:19.656963,range,range_blocked:15m_ema_dist_gt_0.003,102975.0000,
2025-11-08T11:13:21.701802,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102975.0000,
2025-11-08T11:13:21.703758,range,range_blocked:15m_ema_dist_gt_0.003,102975.0000,
2025-11-08T11:13:23.795849,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102986.2000,
2025-11-08T11:13:23.796858,range,range_blocked:15m_ema_dist_gt_0.003,102986.2000,
2025-11-08T11:13:25.847163,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102986.2000,
2025-11-08T11:13:25.848132,range,range_blocked:15m_ema_dist_gt_0.003,102986.2000,
2025-11-08T11:13:27.915832,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102986.2000,
2025-11-08T11:13:27.917820,range,range_blocked:15m_ema_dist_gt_0.003,102986.2000,
2025-11-08T11:13:29.986817,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102986.2000,
2025-11-08T11:13:29.987814,range,range_blocked:15m_ema_dist_gt_0.003,102986.2000,
2025-11-08T11:13:32.107068,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102986.2000,
2025-11-08T11:13:32.108065,range,range_blocked:15m_ema_dist_gt_0.003,102986.2000,
2025-11-08T11:13:34.169223,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102986.2000,
2025-11-08T11:13:35.652524,range,range_blocked:15m_ema_dist_gt_0.003,102986.2000,
2025-11-08T11:13:37.689470,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102969.9000,
2025-11-08T11:13:37.693409,range,range_blocked:15m_ema_dist_gt_0.003,102969.9000,
2025-11-08T11:13:39.761976,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102969.9000,
2025-11-08T11:13:39.762997,range,range_blocked:15m_ema_dist_gt_0.003,102969.9000,
2025-11-08T11:13:41.818316,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102969.9000,
2025-11-08T11:13:41.822341,range,range_blocked:15m_ema_dist_gt_0.003,102969.9000,
2025-11-08T11:13:43.870736,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102996.2000,
2025-11-08T11:13:43.871733,range,range_blocked:15m_ema_dist_gt_0.003,102996.2000,
2025-11-08T11:13:45.890868,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102996.2000,
2025-11-08T11:13:45.891866,range,range_blocked:15m_ema_dist_gt_0.003,102996.2000,
2025-11-08T11:13:47.948994,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102996.2000,
2025-11-08T11:13:47.951938,range,range_blocked:15m_ema_dist_gt_0.003,102996.2000,
2025-11-08T11:13:50.017592,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102996.2000,
2025-11-08T11:13:50.018584,range,range_blocked:15m_ema_dist_gt_0.003,102996.2000,
2025-11-08T11:13:52.091939,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102996.2000,
2025-11-08T11:13:52.092906,range,range_blocked:15m_ema_dist_gt_0.003,102996.2000,
2025-11-08T11:13:54.203494,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103018.1000,
2025-11-08T11:13:54.204470,range,range_blocked:15m_ema_dist_gt_0.003,103018.1000,
2025-11-08T11:13:56.266529,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102996.2000,
2025-11-08T11:13:56.268532,range,range_blocked:15m_ema_dist_gt_0.003,102996.2000,
2025-11-08T11:13:58.304973,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103018.1000,
2025-11-08T11:13:58.305999,range,range_blocked:15m_ema_dist_gt_0.003,103018.1000,
2025-11-08T11:14:00.366476,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103018.1000,
2025-11-08T11:14:00.368409,range,range_blocked:15m_ema_dist_gt_0.003,103018.1000,
2025-11-08T11:14:02.458161,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103018.1000,
2025-11-08T11:14:02.459158,range,range_blocked:15m_ema_dist_gt_0.003,103018.1000,
2025-11-08T11:14:04.529557,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103104.6000,
2025-11-08T11:14:06.001562,range,range_blocked:15m_ema_dist_gt_0.003,103104.6000,
2025-11-08T11:14:08.045833,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103104.6000,
2025-11-08T11:14:08.046803,range,range_blocked:15m_ema_dist_gt_0.003,103104.6000,
2025-11-08T11:14:10.154670,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103104.6000,
2025-11-08T11:14:10.155642,range,range_blocked:15m_ema_dist_gt_0.003,103104.6000,
2025-11-08T11:14:12.222919,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103104.6000,
2025-11-08T11:14:12.226950,range,range_blocked:15m_ema_dist_gt_0.003,103104.6000,
2025-11-08T11:14:14.276522,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103104.6000,
2025-11-08T11:14:14.277485,range,range_blocked:15m_ema_dist_gt_0.003,103104.6000,
2025-11-08T11:14:16.307194,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.6000,
2025-11-08T11:14:16.309187,range,range_blocked:15m_ema_dist_gt_0.003,103072.6000,
2025-11-08T11:14:18.351830,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.6000,
2025-11-08T11:14:18.355812,range,range_blocked:15m_ema_dist_gt_0.003,103072.6000,
2025-11-08T11:14:20.421001,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.6000,
2025-11-08T11:14:20.421995,range,range_blocked:15m_ema_dist_gt_0.003,103072.6000,
2025-11-08T11:14:22.492812,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.6000,
2025-11-08T11:14:22.496758,range,range_blocked:15m_ema_dist_gt_0.003,103072.6000,
2025-11-08T11:14:24.581360,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.6000,
2025-11-08T11:14:24.582328,range,range_blocked:15m_ema_dist_gt_0.003,103072.6000,
2025-11-08T11:14:26.646906,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.4000,
2025-11-08T11:14:26.647879,range,range_blocked:15m_ema_dist_gt_0.003,103076.4000,
2025-11-08T11:14:28.716453,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.4000,
2025-11-08T11:14:28.718396,range,range_blocked:15m_ema_dist_gt_0.003,103076.4000,
2025-11-08T11:14:30.771702,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.4000,
2025-11-08T11:14:30.772700,range,range_blocked:15m_ema_dist_gt_0.003,103076.4000,
2025-11-08T11:14:32.868243,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.4000,
2025-11-08T11:14:32.869235,range,range_blocked:15m_ema_dist_gt_0.003,103076.4000,
2025-11-08T11:14:34.946006,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103053.0000,
2025-11-08T11:14:36.382029,range,range_blocked:15m_ema_dist_gt_0.003,103053.0000,
2025-11-08T11:14:38.430442,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103053.0000,
2025-11-08T11:14:38.431397,range,range_blocked:15m_ema_dist_gt_0.003,103053.0000,
2025-11-08T11:14:40.524788,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103053.0000,
2025-11-08T11:14:40.525772,range,range_blocked:15m_ema_dist_gt_0.003,103053.0000,
2025-11-08T11:14:42.618780,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103053.0000,
2025-11-08T11:14:42.619779,range,range_blocked:15m_ema_dist_gt_0.003,103053.0000,
2025-11-08T11:14:44.761445,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103053.0000,
2025-11-08T11:14:44.762414,range,range_blocked:15m_ema_dist_gt_0.003,103053.0000,
2025-11-08T11:14:46.829748,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103060.4000,
2025-11-08T11:14:46.830705,range,range_blocked:15m_ema_dist_gt_0.003,103060.4000,
2025-11-08T11:14:48.931955,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103060.4000,
2025-11-08T11:14:48.932949,range,range_blocked:15m_ema_dist_gt_0.003,103060.4000,
2025-11-08T11:14:51.004450,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103060.4000,
2025-11-08T11:14:51.008395,range,range_blocked:15m_ema_dist_gt_0.003,103060.4000,
2025-11-08T11:14:53.099670,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103060.4000,
2025-11-08T11:14:53.102616,range,range_blocked:15m_ema_dist_gt_0.003,103060.4000,
2025-11-08T11:14:55.130795,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103060.4000,
2025-11-08T11:14:55.131818,range,range_blocked:15m_ema_dist_gt_0.003,103060.4000,
2025-11-08T11:14:57.236180,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.5000,
2025-11-08T11:14:57.237175,range,range_blocked:15m_ema_dist_gt_0.003,103076.5000,
2025-11-08T11:14:59.355321,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.5000,
2025-11-08T11:14:59.356319,range,range_blocked:15m_ema_dist_gt_0.003,103076.5000,
2025-11-08T11:15:01.438294,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103076.5000,
2025-11-08T11:15:01.439292,range,range_blocked:15m_ema_dist_gt_0.003,103076.5000,
2025-11-08T11:15:03.520406,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.8000,
2025-11-08T11:15:03.521402,range,range_blocked:15m_ema_dist_gt_0.003,103054.8000,
2025-11-08T11:15:05.576486,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.8000,
2025-11-08T11:15:07.049274,range,range_blocked:15m_ema_dist_gt_0.003,103054.8000,
2025-11-08T11:15:09.104405,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.8000,
2025-11-08T11:15:09.105344,range,range_blocked:15m_ema_dist_gt_0.003,103054.8000,
2025-11-08T11:15:11.221186,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.8000,
2025-11-08T11:15:11.224127,range,range_blocked:15m_ema_dist_gt_0.003,103054.8000,
2025-11-08T11:15:13.301827,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103054.8000,
2025-11-08T11:15:13.303821,range,range_blocked:15m_ema_dist_gt_0.003,103054.8000,
2025-11-08T11:15:15.359131,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.2000,
2025-11-08T11:15:15.361128,range,range_blocked:15m_ema_dist_gt_0.003,103040.2000,
2025-11-08T11:15:17.438351,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.2000,
2025-11-08T11:15:17.442298,range,range_blocked:15m_ema_dist_gt_0.003,103040.2000,
2025-11-08T11:15:19.546712,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.2000,
2025-11-08T11:15:19.547751,range,range_blocked:15m_ema_dist_gt_0.003,103040.2000,
2025-11-08T11:15:21.573622,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.2000,
2025-11-08T11:15:21.574620,range,range_blocked:15m_ema_dist_gt_0.003,103040.2000,
2025-11-08T11:15:23.655090,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103058.2000,
2025-11-08T11:15:23.656840,range,range_blocked:15m_ema_dist_gt_0.003,103058.2000,
2025-11-08T11:15:25.694145,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103040.2000,
2025-11-08T11:15:25.695145,range,range_blocked:15m_ema_dist_gt_0.003,103040.2000,
2025-11-08T11:15:27.738230,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103058.2000,
2025-11-08T11:15:27.739227,range,range_blocked:15m_ema_dist_gt_0.003,103058.2000,
2025-11-08T11:15:29.796079,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103058.2000,
2025-11-08T11:15:29.797077,range,range_blocked:15m_ema_dist_gt_0.003,103058.2000,
2025-11-08T11:15:31.895470,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103058.2000,
2025-11-08T11:15:31.897434,range,range_blocked:15m_ema_dist_gt_0.003,103058.2000,
2025-11-08T11:15:33.950491,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.7000,
2025-11-08T11:15:33.951458,range,range_blocked:15m_ema_dist_gt_0.003,103072.7000,
2025-11-08T11:15:35.982422,trend,"no_trend_signal:3m=last_candle_range_too_small,15m=LONG",103058.2000,
2025-11-08T11:15:37.459673,range,range_blocked:15m_ema_dist_gt_0.003,103058.2000,
2025-11-08T11:15:39.523434,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.7000,
2025-11-08T11:15:39.524432,range,range_blocked:15m_ema_dist_gt_0.003,103072.7000,
2025-11-08T11:15:41.617197,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103072.7000,
2025-11-08T11:15:41.619175,range,range_blocked:15m_ema_dist_gt_0.003,103072.7000,
2025-11-08T11:15:43.702808,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103080.0000,
2025-11-08T11:15:43.702808,range,range_blocked:15m_ema_dist_gt_0.003,103080.0000,
2025-11-08T11:15:45.811180,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103080.0000,
2025-11-08T11:15:45.815121,range,range_blocked:15m_ema_dist_gt_0.003,103080.0000,
2025-11-08T11:15:47.919411,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103080.0000,
2025-11-08T11:15:47.920393,range,range_blocked:15m_ema_dist_gt_0.003,103080.0000,
2025-11-08T11:15:49.987650,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103080.0000,
2025-11-08T11:15:49.988653,range,range_blocked:15m_ema_dist_gt_0.003,103080.0000,
2025-11-08T11:15:52.057200,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103080.0000,
2025-11-08T11:15:52.058194,range,range_blocked:15m_ema_dist_gt_0.003,103080.0000,
2025-11-08T11:15:54.146972,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103080.0000,
2025-11-08T11:15:54.147779,range,range_blocked:15m_ema_dist_gt_0.003,103080.0000,
2025-11-08T11:15:56.230555,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103082.0000,
2025-11-08T11:15:56.231553,range,range_blocked:15m_ema_dist_gt_0.003,103082.0000,
2025-11-08T11:15:58.322595,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103082.0000,
2025-11-08T11:15:58.326545,range,range_blocked:15m_ema_dist_gt_0.003,103082.0000,
2025-11-08T11:16:00.434130,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103082.0000,
2025-11-08T11:16:00.435099,range,range_blocked:15m_ema_dist_gt_0.003,103082.0000,
2025-11-08T11:16:02.629025,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103082.0000,
2025-11-08T11:16:02.629990,range,range_blocked:15m_ema_dist_gt_0.003,103082.0000,
2025-11-08T11:16:04.686965,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103059.0000,
2025-11-08T11:16:04.690913,range,range_blocked:15m_ema_dist_gt_0.003,103059.0000,
2025-11-08T11:16:06.753126,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103059.0000,
2025-11-08T11:16:08.238117,range,range_blocked:15m_ema_dist_gt_0.003,103059.0000,
2025-11-08T11:16:10.301862,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103059.0000,
2025-11-08T11:16:10.302832,range,range_blocked:15m_ema_dist_gt_0.003,103059.0000,
2025-11-08T11:16:12.360900,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103059.0000,
2025-11-08T11:16:12.362896,range,range_blocked:15m_ema_dist_gt_0.003,103059.0000,
2025-11-08T11:16:14.408944,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103027.2000,
2025-11-08T11:16:14.409914,range,range_blocked:15m_ema_dist_gt_0.003,103027.2000,
2025-11-08T11:16:16.535132,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103027.2000,
2025-11-08T11:16:16.540065,range,range_blocked:15m_ema_dist_gt_0.003,103027.2000,
2025-11-08T11:16:18.600766,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103027.2000,
2025-11-08T11:16:18.601793,range,range_blocked:15m_ema_dist_gt_0.003,103027.2000,
2025-11-08T11:16:20.648930,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103027.2000,
2025-11-08T11:16:20.651875,range,range_blocked:15m_ema_dist_gt_0.003,103027.2000,
2025-11-08T11:16:22.732147,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103027.2000,
2025-11-08T11:16:22.733138,range,range_blocked:15m_ema_dist_gt_0.003,103027.2000,
2025-11-08T11:16:24.829190,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103027.2000,
2025-11-08T11:16:24.830593,range,range_blocked:15m_ema_dist_gt_0.003,103027.2000,
2025-11-08T11:16:26.891339,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103019.8000,
2025-11-08T11:16:26.892308,range,range_blocked:15m_ema_dist_gt_0.003,103019.8000,
2025-11-08T11:16:28.942053,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103019.8000,
2025-11-08T11:16:28.943078,range,range_blocked:15m_ema_dist_gt_0.003,103019.8000,
2025-11-08T11:16:30.995172,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103019.8000,
2025-11-08T11:16:30.999141,range,range_blocked:15m_ema_dist_gt_0.003,103019.8000,
2025-11-08T11:16:33.103140,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103019.8000,
2025-11-08T11:16:33.104090,range,range_blocked:15m_ema_dist_gt_0.003,103019.8000,
2025-11-08T11:16:35.155110,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103014.0000,
2025-11-08T11:16:35.156072,range,range_blocked:15m_ema_dist_gt_0.003,103014.0000,
2025-11-08T11:16:37.208330,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103014.0000,
2025-11-08T11:16:38.660099,range,range_blocked:15m_ema_dist_gt_0.003,103014.0000,
2025-11-08T11:16:40.747138,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103014.0000,
2025-11-08T11:16:40.748148,range,range_blocked:15m_ema_dist_gt_0.003,103014.0000,
2025-11-08T11:16:42.850494,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103014.0000,
2025-11-08T11:16:42.854440,range,range_blocked:15m_ema_dist_gt_0.003,103014.0000,
2025-11-08T11:16:44.989031,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.8000,
2025-11-08T11:16:44.993021,range,range_blocked:15m_ema_dist_gt_0.003,103013.8000,
2025-11-08T11:16:47.099199,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.8000,
2025-11-08T11:16:47.100196,range,range_blocked:15m_ema_dist_gt_0.003,103013.8000,
2025-11-08T11:16:49.155568,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.8000,
2025-11-08T11:16:49.157527,range,range_blocked:15m_ema_dist_gt_0.003,103013.8000,
2025-11-08T11:16:51.261439,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.8000,
2025-11-08T11:16:51.262447,range,range_blocked:15m_ema_dist_gt_0.003,103013.8000,
2025-11-08T11:16:53.335318,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.8000,
2025-11-08T11:16:53.336321,range,range_blocked:15m_ema_dist_gt_0.003,103013.8000,
2025-11-08T11:16:55.378084,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103013.8000,
2025-11-08T11:16:55.379061,range,range_blocked:15m_ema_dist_gt_0.003,103013.8000,
2025-11-08T11:16:57.440869,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103031.0000,
2025-11-08T11:16:57.442863,range,range_blocked:15m_ema_dist_gt_0.003,103031.0000,
2025-11-08T11:16:59.487183,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103031.0000,
2025-11-08T11:16:59.488165,range,range_blocked:15m_ema_dist_gt_0.003,103031.0000,
2025-11-08T11:17:01.554357,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103031.0000,
2025-11-08T11:17:01.555360,range,range_blocked:15m_ema_dist_gt_0.003,103031.0000,
2025-11-08T11:17:03.661570,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103046.5000,
2025-11-08T11:17:03.665563,range,range_blocked:15m_ema_dist_gt_0.003,103046.5000,
2025-11-08T11:17:05.782835,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103046.5000,
2025-11-08T11:17:05.786775,range,range_blocked:15m_ema_dist_gt_0.003,103046.5000,
2025-11-08T11:17:07.834698,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103046.5000,
2025-11-08T11:17:09.286243,range,range_blocked:15m_ema_dist_gt_0.003,103046.5000,
2025-11-08T11:17:11.334779,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103046.5000,
2025-11-08T11:17:11.336757,range,range_blocked:15m_ema_dist_gt_0.003,103046.5000,
2025-11-08T11:17:13.419717,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103015.0000,
2025-11-08T11:17:13.423703,range,range_blocked:15m_ema_dist_gt_0.003,103015.0000,
2025-11-08T11:17:15.486607,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103015.0000,
2025-11-08T11:17:15.487604,range,range_blocked:15m_ema_dist_gt_0.003,103015.0000,
2025-11-08T11:17:17.584359,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103015.0000,
2025-11-08T11:17:17.586318,range,range_blocked:15m_ema_dist_gt_0.003,103015.0000,
2025-11-08T11:17:19.626608,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103015.0000,
2025-11-08T11:17:19.627599,range,range_blocked:15m_ema_dist_gt_0.003,103015.0000,
2025-11-08T11:17:21.796867,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103015.0000,
2025-11-08T11:17:21.797838,range,range_blocked:15m_ema_dist_gt_0.003,103015.0000,
2025-11-08T11:17:23.851267,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.8000,
2025-11-08T11:17:23.853141,range,range_blocked:15m_ema_dist_gt_0.003,103033.8000,
2025-11-08T11:17:25.904627,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.8000,
2025-11-08T11:17:25.905618,range,range_blocked:15m_ema_dist_gt_0.003,103033.8000,
2025-11-08T11:17:28.026643,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",103033.8000,
